,input,answer,predict,judge
82,c1(C#N)cc(C(=O)N2C[C@@H]3COC[C@@H]([C@@H]3NC([C@@H](C)NC(=O)OCc3ccccc3)=O)C2)[nH]c1,C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cc(C#N)c[nH]1)C2,C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cc(C#N)c[nH]1)C2,True
83,C(C1CCN(C(Cc2oc(C)nc2)=O)CC1)NCc1nn(C)nn1,Cc1ncc(CC(=O)N2CCC(CNCc3nnn(C)n3)CC2)o1,Cc1ncc(CC(=O)N2CCC(CNCc3nnn(C)n3)CC2)o1,True
84,c1(Br)c(CC)c(C(N2CC3(CCCN3C(=O)Cc3cnc(C)cc3)C2)=O)ccc1,CCc1c(Br)cccc1C(=O)N1CC2(CCCN2C(=O)Cc2ccc(C)nc2)C1,CCc1c(Br)cccc1C(=O)N1CC2(CCCN2C(=O)Cc2ccc(C)nc2)C1,True
85,[C@H]1(C(OC)=O)CCN(c2n(Cc3cnc(N4CCC(C)CC4)cc3)c([C@@H](C)CC)nn2)C1,CC[C@H](C)c1nnc(N2CC[C@H](C(=O)OC)C2)n1Cc1ccc(N2CCC(C)CC2)nc1,CC[C@H](C)c1nnc(N2CC[C@H](C(=O)OC)C2)n1Cc1ccc(N2CCC(C)CC2)nc1,True
86,CN(CCc1scnc1C)[C@H](c1ccc(F)cc1)C(C)C,Cc1ncsc1CCN(C)[C@H](c1ccc(F)cc1)C(C)C,Cc1ncsc1CCN(C)[C@H](c1ccc(F)cc1)C(C)C,True
87,C(O[C@H](C(C)C)C(=O)N1C[C@]2(CNC(=O)[C@H](C)NC(=O)c3ccccc3)CCCO[C@@H]2CC1)(=O)C,CC(=O)O[C@@H](C(=O)N1CC[C@H]2OCCC[C@@]2(CNC(=O)[C@H](C)NC(=O)c2ccccc2)C1)C(C)C,CC(=O)O[C@@H](C(=O)N1CC[C@H]2OCCC[C@@]2(CNC(=O)[C@H](C)NC(=O)c2ccccc2)C1)C(C)C,True
88,C1[C@H](C(O)=O)CCC[C@@H]1C(N1[C@H](C2CCC2)CCC1)=O,O=C(O)[C@@H]1CCC[C@H](C(=O)N2CCC[C@H]2C2CCC2)C1,O=C(O)[C@@H]1CCC[C@H](C(=O)N2CCC[C@H]2C2CCC2)C1,True
89,c1(NC(c2n3c(ncn3)ccc2)=O)cnc(OC)c(Br)c1C,COc1ncc(NC(=O)c2cccc3ncnn23)c(C)c1Br,COc1ncc(NC(=O)c2cccc3ncncc23)nc1C,False
90,C1C[C@H](C(=O)N2C[C@@H]3[C@H](NC(=O)[C@H](Nc4ccccc4)C)[C@@H](COC3)C2)NC1=O,C[C@@H](Nc1ccccc1)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)[C@H]1CCC(=O)N1)C2,C[C@@H](Nc1ccccc1)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)[C@H]1CCC(=O)N1)C2,True
91,C1C[C@@H]2[C@H](CN1C([C@H](C)[C@@H]1C(=O)NC(=N)S1)=O)[C@H](CNC(c1c(C)oc(C(C)(C)C)c1)=O)OC2,Cc1oc(C(C)(C)C)cc1C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)[C@H](C)[C@H]3SC(=N)NC3=O)C[C@@H]21,Cc1oc(C(C)(C)C)cc1C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)[C@H](C)[C@H]3SC(=N)NC3=O)C[C@@H]21,True
92,N(CCC)C(c1ccc(NC(=O)[C@H]2[C@H](C(O)=O)C2)cc1)=O,CCCNC(=O)c1ccc(NC(=O)[C@@H]2C[C@H]2C(=O)O)cc1,CCCNC(=O)c1ccc(NC(=O)[C@@H]2C[C@H]2C(=O)O)cc1,True
93,O=C(N[C@@H]1CCc2c(sc(NC([C@H](C)n3cccc3)=O)n2)C1)c1[nH]c2ccc([N+]([O-])=O)cc2n1,C[C@@H](C(=O)Nc1nc2c(s1)C[C@H](NC(=O)c1nc3cc([N+](=O)[O-])ccc3[nH]1)CC2)n1cccc1,C[C@@H](C(=O)Nc1nc2c(s1)C[C@H](NC(=O)c1nc3cc([N+](=O)[O-])ccc3[nH]1)CC2)n1cccc1,True
94,c1(N(C)Cc2cc3c(cc2OC(F)F)OCO3)nnc([C@H](C)CC)n1C[C@@]1(OC)CCOC1,CC[C@@H](C)c1nnc(N(C)Cc2cc3c(cc2OC(F)F)OCO3)n1C[C@@]1(OC)CCOC1,CC[C@@H](C)c1nnc(N(C)Cc2cc3c(cc2OC(F)F)OCO3)n1C[C@@]1(OC)CCOC1,True
95,O=C(CCOc1c(C)c(C)ccc1)NCCCOCC,CCOCCCNC(=O)CCOc1cccc(C)c1C,CCOCCCNC(=O)CCO[C@@H]1CCc2ccc(C)c(C)c21,False
96,c1cc(C(=O)C)cnc1NCCCN1CCCCC1,CC(=O)c1ccc(NCCCN2CCCCC2)nc1,CC(=O)c1ccc(NCCCN2CCCCC2)nc1[N+](=O)[O-],False
97,[C@@]12(CN(C(/C=C/c3sc(C)nc3)=O)CC1)OCCN(C([C@H](c1ccc(OC)cc1)C)=O)C2,COc1ccc([C@H](C)C(=O)N2CCO[C@]3(CCN(C(=O)/C=C/c4cnc(C)s4)C3)C2)cc1,COc1ccc([C@H](C)C(=O)N2CCO[C@]3(CCN(C(=O)/C=C/c4cnc(C)s4)C3)C2)cc1,True
98,C1[C@@H](CNC(c2c(C)[nH]c3ccc(Cl)cc23)=O)OCCN1,Cc1[nH]c2ccc(Cl)cc2c1C(=O)NC[C@@H]1CNCCO1,Cc1[nH]c2ccc(Cl)cc2c1C(=O)NC[C@@H]1CNCCO[C@H]1C,False
99,C(c1cc(O)cc([N+]([O-])=O)c1)(=O)N1C[C@@H]2[C@H](NC(=O)c3cnccc3C(F)(F)F)[C@@H](COC2)C1,O=C(N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cc(O)cc([N+](=O)[O-])c1)C2)c1cnccc1C(F)(F)F,O=C(N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cc(O)cc([N+](=O)[O-])c1)C2)c1cnccc1C(F)(F)F,True
100,C1CCC(C(N(C)C[C@@H](O)CNC(=O)[C@@H](OC)C2CC2)=O)(CC)C1,CCC1(C(=O)N(C)C[C@@H](O)CNC(=O)[C@@H](OC)C2CC2)CCCC1,CCC1(C(=O)N(C)C[C@@H](O)CNC(=O)[C@@H](OC)C2CCCC2)CC1,False
101,c1c(C(=O)OC)ccc(F)c1CN(C)CCC=C,C=CCCN(C)Cc1cc(C(=O)OC)ccc1F,C=CCCN(C)Cc1cc(C(=O)OC)ccc1F,True
102,C(C)c1nnsc1C(Nc1c(F)nccc1F)=O,CCc1nnsc1C(=O)Nc1c(F)ccnc1F,CCc1nnsc1C(=O)Nc1c(F)ccnc1F,True
103,O([C@@H]1[C@H]2[C@H](C1(C)C)OCCC2)C(=O)Cc1ccc([S@@](=O)C)cc1,C[S@](=O)c1ccc(CC(=O)O[C@@H]2[C@@H]3CCCO[C@H]3C2(C)C)cc1,C[S@](=O)c1ccc(CC(=O)O[C@@H]2[C@@H]3CCCO[C@H]3C2(C)C)cc1,True
104,C(NCc1ccc(Cl)cc1)(c1n(C[C@](C)(O)CC)c(N2[C@H](CC)C[C@H](C)C2)nn1)=O,CC[C@@H]1C[C@H](C)CN1c1nnc(C(=O)NCc2ccc(Cl)cc2)n1C[C@](C)(O)CC,CC[C@@H]1C[C@H](C)CN1c1nnc(C(=O)NCc2ccc(Cl)cc2)n1C[C@](C)(O)CC,True
105,C1(CC)(C(N2CCOCCC2)=O)CC1,CCC1(C(=O)N2CCCOCC2)CC1,CCC1(C(=O)N2CCCOCC2)C[C@@H](C)C1,False
106,N(C(c1[nH]c(-c2ccccc2)cc1)=O)C[C@@H](C)NC([C@@H](OC)C)=O,CO[C@@H](C)C(=O)N[C@H](C)CNC(=O)c1ccc(-c2ccccc2)[nH]1,CO[C@@H](C)C(=O)N[C@H](C)CNC(=O)c1ccc(-c2ccccc2)[nH]1,True
107,C(Sc1nc(C2CC2)nc2n(C3CC3)c(=O)[nH]c(=O)c12)C(=O)c1cccc(C(F)(F)F)c1,O=C(CSc1nc(C2CC2)nc2c1c(=O)[nH]c(=O)n2C1CC1)c1cccc(C(F)(F)F)c1,O=C(CSc1nc(=O)c2c(n1C1CC1)CC(C(F)(F)F)C2)c1c[nH]c(=Nc2cccc(C#N)c2)n1,False
108,C[C@](O)(C(F)(F)F)C(Nc1cc([C@H]2CCCCN2C(c2ncc(OCC)nc2)=O)[nH]n1)=O,CCOc1cnc(C(=O)N2CCCC[C@@H]2c2cc(NC(=O)[C@@](C)(O)C(F)(F)F)n[nH]2)cn1,CCOc1cnc(C(=O)N2CCCC[C@@H]2c2cc(NC(=O)[C@@](C)(O)C(F)(F)F)n[nH]2)cn1,True
109,C#CCCCCCCNCc1nc(C)c(C)cc1,C#CCCCCCCNCc1ccc(C)c(C)n1,C#CCCCCCCNCc1ccc(C)c(C)c1[N+](=O)[O-],False
110,C1CC[C@@H](C(=O)NC[C@H]2[C@H]3CN(C(=O)c4c(Cl)cccc4C)CC[C@H]3CO2)OC1,Cc1cccc(Cl)c1C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)[C@@H]3CCCCO3)[C@H]2C1,Cc1cccc(Cl)c1C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)[C@@H]3CCCCO3)[C@H]2C1,True
111,O=S(N1C[C@H](c2onc(CC)n2)CCC1)(=O)[C@@H](C)C#N,CCc1noc([C@@H]2CCCN(S(=O)(=O)[C@@H](C)C#N)C2)n1,CCc1noc([C@@H]2CCCN(S(=O)(=O)[C@@H](C)C#N)C2)n1,True
112,c1cc(OC[C@@H](NC(c2[nH]c3ccc(C)c(C)c3c2)=O)C)ccc1F,Cc1ccc2[nH]c(C(=O)N[C@@H](C)COc3ccc(F)cc3)cc2c1C,Cc1ccc2[nH]c(C(=O)N[C@@H](C)COc3ccc(F)cc3)cc2c1C,True
113,n1nc(-c2cnn3c2CCC3)oc1COCCOC,COCCOCc1nnc(-c2cnn3c2CCC3)o1,COCCOCc1nnc(-c2cnn3c2CCC3)o1,True
114,O=C([C@H]1CCCN(C(OC(C)(C)C)=O)[C@H]1C)N1[C@@H]2CC[C@H]1C[C@@H](NC(=O)COc1ccccc1C)C2,Cc1ccccc1OCC(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)[C@H]1CCCN(C(=O)OC(C)(C)C)[C@H]1C,Cc1ccccc1OCC(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)[C@H]1CCCN(C(=O)OC(C)(C)C)[C@H]1C,True
115,O=S1(=O)CC[C@H](S(N2CCN(C([C@@H]3CC[C@@H](C)C3)=O)CC2)(=O)=O)C1,C[C@@H]1CC[C@@H](C(=O)N2CCN(S(=O)(=O)[C@H]3CCS(=O)(=O)C3)CC2)C1,C[C@@H]1CC[C@@H](C(=O)N2CCN(S(=O)(=O)[C@H]3CCS(=O)(=O)C3)CC2)C1,True
116,C(N1CCN(C)CC1)C1CN(C(c2ccc(Cl)cc2)=O)C1,CN1CCN(CC2CN(C(=O)c3ccc(Cl)cc3)C2)CC1,CN1CCN(CC2CN(C(=O)c3ccc(Cl)cc3)C2)CC1,True
117,O(CC)C(=O)C1=C(COC(=O)C2(c3ccc(OC)cc3)CCOCC2)NC(=O)N[C@@H]1c1ccccc1,CCOC(=O)C1=C(COC(=O)C2(c3ccc(OC)cc3)CCOCC2)NC(=O)N[C@@H]1c1ccccc1,CCOC(=O)C1=C(COC(=O)C2(c3ccc(OC)cc3)CCOCC2)NC(=O)N[C@@H]1c1ccccc1,True
118,Cl/C(CN1CCC(CNC([C@@H]2C[C@@H]3O[C@@H]2C=C3)=O)=CC1)=C\Cl,O=C(NCC1=CCN(C/C(Cl)=C/Cl)CC1)[C@@H]1C[C@H]2C=C[C@H]1O2,O=C(NCC1=CCN(C/C=C\Cl)CC1)[C@@H]1C[C@H]2O[C@H]1[C@H]1C[C@@H]12,False
119,C1[C@H](NC(=O)C(N[C@H]2CCCn3nc(COC)nc32)=O)CC(=O)N1c1cccc(OC)c1,COCc1nc2n(n1)CCC[C@@H]2NC(=O)C(=O)N[C@@H]1CC(=O)N(c2cccc(OC)c2)C1,COCc1nc2n(n1)CCC[C@@H]2NC(=O)C(=O)N[C@@H]1CC(=O)N(c2cccc(OC)c2)C1,True
120,c1([C@H](N2C[C@@H](N(C)C(=O)CCC3(C)CC3)CC2)C)nc(C(C)C)no1,CC(C)c1noc([C@@H](C)N2CC[C@H](N(C)C(=O)CCC3(C)CC3)C2)n1,CC(C)c1noc([C@@H](C)N2CC[C@H](N(C)C(=O)CCC3(C)CC3)C2)n1,True
121,C(CCC(=O)N(CCOCCOC)C)C1CCCCC1,COCCOCCN(C)C(=O)CCCC1CCCCC1,COCCOCCN(C)C(=O)CCCC1CCCCC1,True
122,c1(O)c(C)cc(C(=O)N[C@H](C#N)C2CCCC2)cc1,Cc1cc(C(=O)N[C@H](C#N)C2CCCC2)ccc1O,Cc1cc(C(=O)N[C@H](C#N)C2CCCC2)ccc1O,True
123,c1c(C)ccc(N2[C@H](c3sccc3)[C@H](C(Nc3cc(C(=O)O)c(F)cc3)=O)CC2=O)c1,Cc1ccc(N2C(=O)C[C@@H](C(=O)Nc3ccc(F)c(C(=O)O)c3)[C@H]2c2cccs2)cc1,Cc1ccc(N2C(=O)C[C@@H](C(=O)Nc3ccc(F)c(C(=O)O)c3)[C@H]2c2cccs2)cc1,True
124,c1ccc(/C=C\C(N[C@@H]2[C@@H]3CC[C@H](C2)N3CC(=O)NC(=O)NCC)=O)[nH]1,CCNC(=O)NC(=O)CN1[C@H]2CC[C@@H]1C[C@@H]2NC(=O)/C=C\c1ccc[nH]1,CCNC(=O)NC(=O)CN1[C@H]2CC[C@@H]1C[C@@H]2NC(=O)/C=C\c1ccc[nH]1,True
125,c1cc(OC)c(C)cc1CN1CCCN(C(=O)CCSC)CC1,COc1ccc(CN2CCCN(C(=O)CCSC)CC2)cc1C,COc1ccc(CN2CCCN(C(=O)CCSC)CC2)cc1[N+](=O)[O-],False
126,c1cc(C(=O)N2C[C@@]3(COCCN(C(=O)[C@H](C4CC4)NC(=O)OC(C)(C)C)C3)OCC2)c[n+]([O-])c1,CC(C)(C)OC(=O)N[C@H](C(=O)N1CCOC[C@@]2(CN(C(=O)c3ccc[n+]([O-])c3)CCO2)C1)C1CC1,CC(C)(C)OC(=O)N[C@H](C(=O)N1CCOC[C@@]2(CN(C(=O)c3ccc[nH]3)CCO2)C1)C1CC1,False
127,c1ccc2c(c1)CC(CNC(=O)[C@@H](C)N1C(=O)[C@H]3[C@@H]([C@H]4CC[C@H]3O4)C1=O)(N(C)C)C2,C[C@H](C(=O)NCC1(N(C)C)Cc2ccccc2C1)N1C(=O)[C@H]2[C@H](C1=O)[C@H]1CC[C@H]2O1,C[C@H](C(=O)NCC1(N(C)C)Cc2ccccc2C1)N1C(=O)[C@@H]2[C@H]3CC[C@@H](O3)[C@@H]2C1=O,False
128,C(CC(N1C[C@H]2[C@H](CN(C([C@H](CCC)CC)=O)C2)C1)=O)CC#C,C#CCCCC(=O)N1C[C@H]2CN(C(=O)[C@@H](CC)CCC)C[C@H]2C1,C#CCCCC(=O)N1C[C@@H]2CN(C(=O)[C@H](CCC)CC)C[C@@H]2C1,False
129,c12ccccc1C(COC(=O)NC[C@@H](C(=O)NCCF)C)c1ccccc1-2,C[C@@H](CNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)NCCF,C[C@@H](CNC(=O)OCC1c2ccccc2-c2ccccc21)NCC(F)F,False
130,n1c2c(NCCN(C)C(=O)c3nn(C)c(C)c3)nc[nH]c-2nc1,Cc1cc(C(=O)N(C)CCNc2nc[nH]c3ncnc2-3)nn1C,Cc1cc(C(=O)N(C)CCNc2nc[nH]c3ncnc2-3)nn1C,True
131,C1N(CC)C[C@]2(CN(C(=O)C[C@H]3C=CCC3)CCCC2)C1,CCN1CC[C@]2(CCCCN(C(=O)C[C@H]3C=CCC3)C2)C1,CCN1CCC[C@]2(CCCN(C(=O)C[C@H]3C=CCC3)C2)C1,False
132,C1N(C([C@@H](C)n2cncn2)=O)CCO[C@]12COCCN(C(=O)[C@@H]1CN3[C@@H](CCC3=O)CC1)C2,C[C@H](C(=O)N1CCO[C@]2(COCCN(C(=O)[C@H]3CC[C@@H]4CCC(=O)N4C3)C2)C1)n1cncn1,C[C@H](C(=O)N1CCO[C@]2(COCCN(C(=O)[C@H]3CCC[C@@H]4CCC(=O)N4C3)C2)C1)n1cncn1,False
133,Cc1cc(C)ccc1NC([C@@H](N)[C@H](CC)C)=O,CC[C@H](C)[C@H](N)C(=O)Nc1ccc(C)cc1C,CC[C@H](C)[C@H](N)C(=O)Nc1ccc(C)cc1C,True
134,C1N(c2c3c(C)noc3ncn2)CC[C@@H](C)[C@H]1C,Cc1noc2ncnc(N3CC[C@@H](C)[C@@H](C)C3)c12,Cc1noc2ncnc(N3CC[C@@H](C)[C@@H](C)C3)c12,True
135,CC(CN[C@H]1C[C@H](NC(c2conc2C(F)(F)F)=O)C12CCC2)C,CC(C)CN[C@H]1C[C@H](NC(=O)c2conc2C(F)(F)F)C12CCC2,CC(C)CN[C@H]1C[C@H](NC(=O)c2conc2C(F)(F)F)C12CCC2,True
136,c1(OC)c(F)c(C)ccc1-c1cc(F)cc(F)c1F,COc1c(-c2cc(F)cc(F)c2F)ccc(C)c1F,COc1c(-c2cc(F)cc(F)c2F)ccc(C)c1F,True
137,O1C[C@@H]2CN(C(c3cnn(C(C)(C)C)c3)=O)C[C@@H]([C@H]2NC([C@@H]2CN3C(=O)CC[C@@H]3CC2)=O)C1,CC(C)(C)n1cc(C(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)[C@H]2CC[C@H]3CCC(=O)N3C2)cn1,CC(C)(C)n1cc(C(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)[C@H]2CC[C@H]3CCC(=O)N3C2)cn1,True
138,C1C(NC2(c3ccc(Br)cc3)COC2)CCCC1,Brc1ccc(C2(NC3CCCCC3)COC2)cc1,Brc1ccc(C2(NC3CCCCC3)COC2)cc1,True
139,c1ccc(-c2noc(C(=O)N3C[C@H](OC)C[C@@H]3CN3CCCC3)c2)cc1OC,COc1cccc(-c2cc(C(=O)N3C[C@H](OC)C[C@@H]3CN3CCCC3)on2)c1,COc1cccc(-c2cc(C(=O)N3C[C@H](OC)C[C@@H]3CN3CCCC3)on2)c1,True
140,C1([C@@]2(C)NC(=O)N(c3cc(NC(=O)NCc4ccccn4)ccc3)C2=O)CC1,C[C@]1(C2CC2)NC(=O)N(c2cccc(NC(=O)NCc3ccccn3)c2)C1=O,C[C@@]1(C2CC2)NC(=O)N(c2cccc(NC(=O)NCc3ccccn3)c2)C1=O,False
141,c1cc(-c2oc(CCC(=O)OCc3cc(F)ccc3Br)nn2)ccc1,O=C(CCc1nnc(-c2ccccc2)o1)OCc1cc(F)ccc1Br,O=C(CCc1nnc(-c2ccccc2)o1)OCc1cc(F)ccc1F,False
142,FC(F)(F)c1ccc(Cn2nccc2NC(=O)N2C[C@@H]3[C@@H]4C[C@@H]([C@@H](OC)[C@H]42)C3)cc1,CO[C@@H]1[C@H]2C[C@@H]3CN(C(=O)Nc4ccnn4Cc4ccc(C(F)(F)F)cc4)[C@H]1[C@H]3C2,CO[C@@H]1[C@@H]2C[C@H]3[C@@H](C2)CN(C(=O)Nc2ccnn2Cc2ccc(C(F)(F)F)cc2)[C@H]31,False
143,O(Cc1c(OC)cccc1)NC(COC)=O,COCC(=O)NOCc1ccccc1OC,COCC(=O)NOCc1ccccc1OC,True
144,C1[C@H](NC(CCC)=O)CCCN1c1n(CC(C)(C(NC)=O)C)c([C@H](CC)c2ccccc2)nn1,CCCC(=O)N[C@@H]1CCCN(c2nnc([C@H](CC)c3ccccc3)n2CC(C)(C)C(=O)NC)C1,CCCC(=O)N[C@@H]1CCCN(c2nnc([C@H](CC)c3ccccc3)n2CC(C)(C)C(=O)NC)C1,True
145,n1cc2cc(C(=O)N[C@H](C)c3nc(-c4ccccc4)on3)cnc2n1Cc1ccccc1,C[C@@H](NC(=O)c1cnc2c(cnn2Cc2ccccc2)c1)c1noc(-c2ccccc2)n1,C[C@@H](NC(=O)c1cnc2c(cnn2Cc2ccccc2)c1)c1nc(-c2ccccc2)no1,False
146,[nH]1c(C(=O)N)ccc1C(=O)N1CCC(O)(CNCC2CC2)CC1,NC(=O)c1ccc(C(=O)N2CCC(O)(CNCC3CC3)CC2)[nH]1,NC(=O)c1ccc(C(=O)N2CCC(O)(CNCC3CC3)CC2)[nH]1,True
147,C1N(C(OC(C)(C)C)=O)C[C@H]2C[C@]2(C(N2CCO[C@@]3(CN(C(=O)CCCC#C)CCOC3)C2)=O)C1,C#CCCCC(=O)N1CCOC[C@]2(C1)CN(C(=O)[C@@]13CCN(C(=O)OC(C)(C)C)C[C@H]1C3)CCO2,C#CCCCC(=O)N1CCOC[C@]2(C1)CN(C(=O)[C@]13CCN(C(=O)OC(C)(C)C)C[C@@H]1C3)CCO2,False
148,c1(C)nc2c(cnn2C)c(NC[C@@H]2[C@H](c3c[nH]nc3)OCC2)n1,Cc1nc(NC[C@H]2CCO[C@H]2c2cn[nH]c2)c2cnn(C)c2n1,Cc1nc(NC[C@H]2CCO[C@H]2c2cn[nH]c2)c2cnn(C)c2n1,True
149,c12nc(NC([C@@H]3CSCCC3)=O)n(C)c1ccc(F)c2,Cn1c(NC(=O)[C@H]2CCCSC2)nc2cc(F)ccc21,Cn1c(NC(=O)[C@H]2CCCSC2)nc2cc(F)ccc21,True
150,C(N1C[C@H]2CN(C(=O)[C@H]3COCCN3CC)C[C@H]2C1)(C1(C)CCC1)=O,CCN1CCOC[C@@H]1C(=O)N1C[C@@H]2CN(C(=O)C3(C)CCC3)C[C@@H]2C1,CCN1CCOC[C@@H]1C(=O)N1C[C@@H]2CN(C(=O)C3(C)CCC3)C[C@@H]2C1,True
151,c1(NC([C@H](C)NC(c2ccccn2)=O)=O)nc2c(s1)C[C@H](NC(=O)c1ccc(C(=O)N)cc1)CC2,C[C@H](NC(=O)c1ccccn1)C(=O)Nc1nc2c(s1)C[C@H](NC(=O)c1ccc(C(N)=O)cc1)CC2,C[C@H](NC(=O)c1ccccn1)C(=O)Nc1nc2c(s1)C[C@H](NC(=O)c1ccc(C(N)=O)cc1)CC2,True
152,c1coc(CN[C@H](CCOC)C)c1,COCC[C@H](C)NCc1ccco1,COCC[C@H](C)NCc1cccc([N+](=O)[O-])o1,False
153,c1ccc2c(N[C@@H](CO)CCC=C)ccnc2c1,C=CCC[C@H](CO)Nc1ccnc2ccccc12,C=CCC[C@H](CO)Nc1ccnc2c1ccnc2-c1ccccc1,False
154,c1ccc(F)c(C(NC[C@H](NCC(=O)N[C@@H](C)CC)C2CC2)=O)n1,CC[C@H](C)NC(=O)CN[C@@H](CNC(=O)c1ncccc1F)C1CC1,CC[C@H](C)NC(=O)CN[C@@H](CNC(=O)c1ncccc1F)C1CC1,True
155,c1(OC)ccc(O)c(C(N[C@H](CC)c2[nH]ccn2)=O)c1,CC[C@@H](NC(=O)c1cc(OC)ccc1O)c1ncc[nH]1,CC[C@@H](NC(=O)c1cc(OC)ccc1O)c1ncc[nH]1,True
156,Fc1c(C(=O)N[C@@H]2CN(CCC3CC3)C[C@H]2C)c2c(cc1)ccnc2,C[C@@H]1CN(CCC2CC2)C[C@H]1NC(=O)c1c(F)ccc2ccncc12,C[C@@H]1CN(CCC2CC2)C[C@H]1NC(=O)c1c(F)ccc2ccncc12,True
157,C1CCCN1CCCC(=O)NC1(CNC(C#CC(C)C)=O)CCC1,CC(C)C#CC(=O)NCC1(NC(=O)CCCN2CCCC2)CCC1,CC(C)C#CC(=O)NCC1(NC(=O)CCCN2CCCC2)CCC1,True
158,C1CN(C([C@H](C2CC2)N2CCCC2)=O)CCC1CNC(=O)[C@@H]1C[C@@H]2O[C@H]1[C@@H]1[C@H]2C1,O=C(NCC1CCN(C(=O)[C@H](C2CC2)N2CCCC2)CC1)[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@@H]21,O=C(NCC1CCN(C(=O)[C@H](C2CC2)N2CCCC2)CC1)[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@@H]21,True
159,CN1C[C@H]2CN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C[C@H]2C1,CN1C[C@H]2CN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C[C@H]2C1,CN1C[C@@H]2CN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C[C@H]2C1,False
160,c1(Nc2ccc3nc(CC)nn3c2)cc(OC2CC2)ccc1,CCc1nc2ccc(Nc3cccc(OC4CC4)c3)cn2n1,CCc1nc2ccc(Nc3cccc(OC4CC4)c3)cc2n1,False
161,N(C(=O)COC(C)C)CCCCCCN[C@@H]1C(=O)N(C)CCC1,CC(C)OCC(=O)NCCCCCCN[C@H]1CCCN(C)C1=O,CC(C)OCC(=O)NCCCCCCN[C@H]1CCCN(C)[C@H]1C,False
162,C1N(CCCCCC)CCN(CCN(CCC)CCC)C1,CCCCCCN1CCN(CCN(CCC)CCC)CC1,CCCCCCN1CCN(CCN(CCCC)CC)CC1,False
163,c1cc(F)ccc1CCC(=O)NC(CF)CF,O=C(CCc1ccc(F)cc1)NC(CF)CF,O=C(CCc1ccc(F)cc1)N[C@@H](CF)C(F)F,False
164,O1[C@@H](CCN2C[C@H]3N(C(=O)CCCCC)CC[C@H]3C2)CCC1,CCCCCC(=O)N1CC[C@H]2CN(CC[C@H]3CCCO3)C[C@H]21,CCCCCC(=O)N1CC[C@H]2CN(CC[C@H]3CCCO3)C[C@H]21,True
165,N([C@H]1[C@H](C)CN(C([C@H](OC)CCC)=O)C1)Cc1nnc(C)n1CCC,CCC[C@@H](OC)C(=O)N1C[C@@H](NCc2nnc(C)n2CCC)[C@H](C)C1,CCC[C@@H](OC)C(=O)N1C[C@@H](NCc2nn(CCC)nc2C)[C@H](C)C1,False
166,C1CN(c2ncccc2-c2noc(-c3cc(C)cc4c[nH]nc43)n2)CCC1C(=O)N,Cc1cc(-c2nc(-c3cccnc3N3CCC(C(N)=O)CC3)no2)c2n[nH]cc2c1,Cc1cc(-c2nc(-c3cccnc3N3CCC(C(N)=O)CC3)n[nH]2)c2n[nH]cc2c1,False
167,O=C(c1cc(OC(F)F)c(OC(F)F)cc1)N1[C@@H]2C[C@@H](NC(=O)c3c[nH]c(=O)cn3)C[C@H]1CC2,O=C(N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1ccc(OC(F)F)c(OC(F)F)c1)c1c[nH]c(=O)cn1,O=C(N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1ccc(OC(F)F)c(OC(F)F)c1)c1c[nH]c(=O)cn1,True
168,C1[C@@H]2[C@H](CNC([C@H]3COc4ccccc4O3)=O)OC[C@@H]2CCN1C(=O)[C@@H]1[C@H](c2ccc(OC)cc2)C1,COc1ccc([C@@H]2C[C@@H]2C(=O)N2CC[C@H]3CO[C@@H](CNC(=O)[C@H]4COc5ccccc5O4)[C@H]3C2)cc1,COc1ccc([C@@H]2C[C@@H]2C(=O)N2CC[C@H]3CO[C@@H](CNC(=O)[C@H]4COc5ccccc5O4)[C@H]3C2)cc1,True
