,canonical,random
545,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,O(C)c1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@]13CCN(C)C2
546,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,O=S(=O)(NC(=O)NN1CC2CCCC2C1)c1ccc(C)cc1
547,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,c1c2c(n(CC)cc(C(=O)O)c2=O)c(F)c(N2CCNC(C)C2)c1F
548,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,N1(C)S(=O)(=O)c2c(cccc2)C(O)=C1C(=O)Nc1sc(C)cn1
549,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,C1(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3[C@@H](Cc4c(N(C)C)ccc(O)c4C3=O)C[C@H]2[C@@H]1N(C)C
550,Cn1c(=O)c2c(ncn2C)n(C)c1=O,n1(C)c(=O)n(C)c(=O)c2c1ncn2C
551,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,C(n1c([N+]([O-])=O)cnc1C)CS(=O)(=O)CC
552,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,O(CCCC(C(=O)O)(C)C)c1cc(C)ccc1C
553,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,n1c(N)nc(N)c(-c2cccc(Cl)c2Cl)n1
554,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,O(c1c(OC)c(OC)cc(Cc2cnc(N)nc2N)c1)C
555,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,C(O)(CCc1oc(-c2ccccc2)c(-c2ccccc2)n1)=O
556,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,c1(CCN(C)CCOc2ccc(NS(C)(=O)=O)cc2)ccc(NS(=O)(C)=O)cc1
557,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,c1(Nc2c(C)ccc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)c2)nccc(-c2cnccc2)n1
558,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C(=O)O)(C)Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1
559,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,O=C(Nc1ncccc1)C1=C(O)c2ccccc2S(=O)(=O)N1C
560,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,c12ccccc1C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21
561,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,N(CCOc1ccc(CC2SC(=O)NC2=O)cc1)(C)c1ccccn1
562,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,c1(Cl)ccc(Cc2nn(C3CCN(C)CCC3)c(=O)c3ccccc23)cc1
563,C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,c1ccccc1C(c1ccccc1)([C@@H](CN1CCOCC1)C)C(N1CCCC1)=O
564,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,c12c(ccc(Cl)c1)C(NCCCCCCC(O)=O)c1ccccc1N(C)S2(=O)=O
565,C=CC(N)CCC(=O)O,C(N)(C=C)CCC(=O)O
566,CN[C@@H](C)[C@@H](O)c1ccccc1,C[C@H](NC)[C@@H](O)c1ccccc1
567,CC[C@@H](C(N)=O)N1CCCC1=O,CC[C@H](N1CCCC1=O)C(=O)N
568,NS(=O)(=O)Cc1noc2ccccc12,c1c2c(ccc1)onc2CS(=O)(=O)N
569,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,c1(N)nc(N)c(-c2ccc(Cl)cc2)c(CC)n1
570,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,o1c(C)cc(NS(c2ccc(N)cc2)(=O)=O)n1
571,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,n1cnn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)c1
572,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,N(S(=O)(c1ccc(C(=O)O)cc1)=O)(CCC)CCC
573,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,C(c1cc(C(C)(C)C#N)cc(C(C)(C#N)C)c1)n1ncnc1
574,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,c1cccc(C(CCN2CCCCC2)(C2CCCCC2)O)c1
575,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccsc21
576,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,N1(c2c(F)cc(N3C[C@H](CNC(C)=O)OC3=O)cc2)CCOCC1
577,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,c12c3c(N4CCN(C)CC4)c(F)cc1c(=O)c(C(=O)O)cn2C(C)CO3
578,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,C(=C(\c1ccc(OCCN(C)C)cc1)c1ccccc1)(\c1ccccc1)CC
579,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,C1C[C@H]2[C@@]3(O)N(C(=O)[C@](C)(NC(=O)[C@@H]4C[C@@H]5c6cccc7[nH]cc(c76)C[C@H]5N(C)C4)O3)[C@@H](Cc3ccccc3)C(=O)N2C1
580,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,O[C@@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](CO)O[C@@](CO)(O)[C@H]2O)O[C@@H]1CO
581,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,N(\c1ccc(O)c(C(O)=O)c1)=N/c1cc(C(=O)O)c(O)cc1
582,O=c1ccc2ccccc2o1,c1c2c(cccc2)oc(=O)c1
583,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,O=C(O[C@@H]1[C@H]2C(=C[C@H](C)C1)C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](CC)C
584,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,c1c2n(c(=O)c3c1[C@](CC)(O)C(=O)OC3)Cc1c(CC)c3cc(OC(=O)N4CCC(N5CCCCC5)CC4)ccc3nc1-2
585,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,[C@@H]1(N(C)C)[C@@H](O)[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@](OC)(C)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@@H]3O[C@H](COCCOC)N[C@@H]([C@H](C)C[C@@]2(C)O)[C@@H]3C)O[C@H](C)C1
586,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,C(OCC)(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cc([N+]([O-])=O)ccc1
587,CN(C)CCN(Cc1cccs1)c1ccccn1,c1c(N(Cc2cccs2)CCN(C)C)nccc1
588,CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1,C1N(CCC(c2ccccc2)O)CCC(C(OCC)=O)(c2ccccc2)C1
589,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,C1CN(C[C@H](C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3c(cccc3)C[C@H]2O)O)[C@H](C(NC(C)(C)C)=O)CN1Cc1cccnc1
590,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,c1c(N)nc(=O)n([C@H]2[C@@H](O)[C@H](O)[C@@H](CO)O2)c1
591,CNC[C@H](O)c1cccc(O)c1,c1cc([C@H](CNC)O)cc(O)c1
592,COc1ccc2cc(CCC(C)=O)ccc2c1,c1cc(CCC(C)=O)cc2c1cc(OC)cc2
593,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,OC[C@@H]1CC[C@H](n2cnc3c(=O)nc[nH]c32)O1
594,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,c1nc(C(CCN(C)C)c2ccc(Cl)cc2)ccc1
595,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,[C@H]([C@H](O)c1ccc(O)cc1)(NCCc1ccc(O)cc1)C
596,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,C1CNCCN1c1cc2n(CC)cc(C(=O)O)c(=O)c2cc1F
597,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,Clc1cc2c(cc1)Oc1c(cccc1)N=C2N1CCNCC1
598,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,C[C@H]1O[C@@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@](OC)(C)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@]2(O)C)[C@H](O)[C@@H](N(C)C)C1
599,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,c1(C(=O)c2ccc(SC)cc2)c(C)[nH]c(=O)[nH]1
600,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,c1cc2c(cc1)C=Cc1c(cccc1)C2=CCCN(C)C
601,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,N1(Cc2nc[nH]c2C)CCc2n(C)c3ccccc3c2C1=O
602,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,N1=C(N2CCN(C)CC2)c2c(cccc2)Nc2c1cc(Cl)cc2
603,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,C1CC(NC(=O)Nc2ccc(OCC(CNC(C)(C)C)O)cc2)CCC1
604,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,COc1cc2nc(N(C)CCCNC(C3CCCO3)=O)nc(N)c2cc1OC
605,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,C1C(N(CC(=O)O)C([C@@H](N[C@H](C(=O)OCC)CCc2ccccc2)C)=O)Cc2ccccc21
606,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,C(c1c(C)onc1-c1c(Cl)cccc1Cl)(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
607,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,CC(CC)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6c(Cl)cc(Cl)cc6)O5)cc4)CC3)cc2)c1=O
608,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,O[C@@H]1[C@@](OC)(C)C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@](OC)(C)[C@H](O[C@H]3[C@H](O)[C@@H](N(C)C)C[C@@H](C)O3)[C@H]2C)O[C@H]1C
609,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,[C@@H](CS)(C(N1[C@H](C(=O)O)CCC1)=O)C
610,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,O=S(NC)(CCc1ccc2c(c(C3CCN(C)CC3)c[nH]2)c1)=O
611,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,Clc1ccccc1C1C(C(OCC)=O)=C(COCCN)NC(C)=C1C(=O)OC
612,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,c1cc([C@H]2C[C@]3(C)[C@@](C#CC)(O)CC[C@H]3[C@H]3C2=C2CCC(=O)C=C2CC3)ccc1N(C)C
613,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,CC(C)(NC(=O)[C@@H]1[C@@]2(C)CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@@]43C)[C@@H]2CC1)C
614,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,n1c2n(c(C)n1)-c1sc(Br)cc1C(c1c(Cl)cccc1)=NC2
615,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,c1(-c2c(-c3ccc(CN4C(=O)C5(CCCC5)N=C4CCCC)cc3)cccc2)n[nH]nn1
616,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,[C@H](NC(N(Cc1csc(C(C)C)n1)C)=O)(C(C)C)C(=O)N[C@@H](Cc1ccccc1)C[C@@H]([C@@H](NC(=O)OCc1scnc1)Cc1ccccc1)O
617,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,C1[C@H](O[C@@H]2C[C@H]3CC[C@@H]4[C@H](C[C@@H](O)[C@@]5(C)[C@]4(O)CC[C@@H]5C4=CC(=O)OC4)[C@@]3(C)CC2)O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](O)C2)[C@H]1O
618,CCO,C(C)O
619,N[C@@H]1CONC1=O,O=C1NOC[C@H]1N
620,NNC(=O)c1ccncc1,c1c(C(NN)=O)ccnc1
621,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,c1ccc(Oc2cc(C(C)C(O)=O)ccc2)cc1
622,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,N=C(N)NC(Cc1c(Cl)cccc1Cl)=O
623,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@@H]1[C@@]3(C)C=CC(=O)C=C3CC[C@H]12
624,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,[N+]([O-])(c1ccc([C@@H](O)[C@@H](CO)NC(C(Cl)Cl)=O)cc1)=O
625,Cc1cc(=O)n(-c2ccccc2)n1C,O=c1n(-c2ccccc2)n(C)c(C)c1
626,CC(=O)Nc1nnc(S(N)(=O)=O)s1,c1(NC(C)=O)sc(S(=O)(N)=O)nn1
627,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,C1(=O)NC(=O)NC(=O)C1(CC)C(CCC)C
628,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
629,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,CC(Nc1ccc(OCC(O)CNC(C)C)cc1)=O
630,CN(C)CCC(c1ccccc1)c1ccccn1,c1ccc(C(CCN(C)C)c2ccccc2)nc1
631,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,C(C[C@@H]1SC[C@H]2[C@@H]1NC(=O)N2)CCC(=O)O
632,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,CC(Oc1ccc(C2C(Cl)(Cl)C2)cc1)(C)C(O)=O
633,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,c1c2c(ccc1Cl)N=C(NC)C[N+]([O-])=C2c1ccccc1
634,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Clc1ccc(C(n2c3ccc(OC)cc3c(CC(=O)O)c2C)=O)cc1
635,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,S(c1c(Cl)cc2c(c1)S(=O)(=O)NC(CC1CCCC1)N2)(=O)(=O)N
636,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,c1(N2N(c3ccccc3)C(=O)C(CCS(=O)c3ccccc3)C2=O)ccccc1
637,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,c1cccc(/C(c2ccc(OCCN(C)C)cc2)=C(/c2ccccc2)CCCl)c1
638,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,C(c1cc(S(N)(=O)=O)c(OC)cc1)[C@H](NCCOc1c(OCC)cccc1)C
639,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,CC1=C(CC)C(=O)N(C(=O)NCCc2ccc(S(=O)(NC(=O)N[C@H]3CC[C@H](C)CC3)=O)cc2)C1
